date,weekday,entry_attempted,entry_outcome,entry_block_reason,spot_open,spot_close,combined_premium_pct,iv_rank,iv_skew,oi_skew,volume_skew,call_oi_max_strike,put_oi_max_strike,spot_return_1,spot_return_3,spot_return_5,spot_trend_20,spot_trend_50,spot_trend_100,spot_volatility,spot_intraday_range_pct,call_oi_change,put_oi_change,events,event_count,event_tags,has_position,structure,entry_date,target_expiry,target_days_remaining,current_pnl,best_pnl,close_reason,close_pnl,ml_exit_prob,ml_exit_decision
2025-05-29,3,True,,premium_lt_min,24884.5,24880.85,0.0074644859249733,1.0,0.0695492817980286,0.3548201899904537,0.5290882664885886,25000,24800,-0.0001466776507464,0.0003940324192182,0.0009373409688404,0.001178531820047,0.0025405841412568,0.003631989161141,0.000263248649651,0.0079065281600996,0.0,0.0,[],0,,False,,,,,,,,,,
2025-05-30,4,False,,,24816.35,24736.65,0.033455766057458,0.0887265020231998,-0.0970961612160679,-0.0465108343286128,-0.0451887293992557,25000,24500,-0.0003475414473483,-0.0001475325683195,-0.0002061293158325,-0.0004354461995452,-0.0007401577298371,-0.0009223905265093,0.0001724725532004,0.0057155498350896,0.0,0.0,[],0,,False,,,,,,,,,,
2025-06-02,0,True,,gap_guard,24609.6,24690.7,0.0338892139652818,0.327712185718633,-0.1029566638039123,-0.2711828859060403,-0.3663793103448275,24900,24500,-0.0001032670871594,0.0006727702327542,-0.0002247304752746,-0.0005135593930097,-0.0005739837674598,-0.0004333721897755,0.0002950730313544,0.0089605300367631,0.0,0.0,[],0,,False,,,,,,,,,,
2025-06-03,1,True,,iv_rank_band,24802.9,24538.4,0.0330566183793024,0.0096670020501689,-0.069341066783467,-0.0431712962962963,-0.088778729157278,25000,24500,0.0002099191913016,0.0001487685833359,0.0002160346633732,-1.8373112348079555e-05,-0.0004400593084442,-0.000790225812136,0.0001854257621338,0.0117204036624749,0.0,0.0,[],0,,False,,,,,,,,,,
2025-06-04,2,True,OPENED,,24591.75,24612.0,0.0321530594609981,1.0,-0.0621462452786657,-0.1007382941519331,0.1065573770491803,24500,24500,-0.0002396630094362,-7.312970772488381e-05,0.0001970971851676,-0.0001248095143654,-0.0002337491486447,-0.000181988328153,0.0001090755269394,0.0044720123852829,0.0,0.0,[],0,,True,STRANGLE,2025-06-04T09:15:00+05:30,2025-06-17T00:00:00,13.0,5610.0,5610.0,,,3.6166105058321194e-06,HOLD
2025-06-05,3,False,,,24661.6,24761.1,0.0289113439517306,0.3791259508078394,-0.0691000796926641,-0.2150148172538689,-0.0078740157480314,24850,24750,-0.0002018888722891,-0.0004622051423854,-0.0003613234531218,3.9100794453321995e-06,0.0003538313908505,0.0004626803042477,0.0002512755570705,0.0105238202391668,0.0,0.0,[],0,,False,STRANGLE,2025-06-04T09:15:00+05:30,2025-06-17T00:00:00,12.0,,,target_hit,9315.0,3.6166105058321194e-06,HOLD
2025-06-06,4,False,,,24734.0,25000.3,0.027876607099539,0.6976209965804702,-0.0657057485914378,-0.0731029692654974,-0.0413223140495867,24850,24750,-5.399643623527073e-05,-7.799298063182469e-05,-0.0001679697654421,-7.924297239368673e-05,-2.5074900178824928e-05,0.0001348007043601,0.0001215864478008,0.0136349742583672,0.0,0.0,[],0,,False,,,,,,,,,,
2025-06-09,0,True,OPENED,,25117.5,25103.1,0.0261112769981088,1.0,-0.0749139178571544,0.2784673889646265,0.1308232291001914,25000,25000,0.0,-8.962233149512056e-05,-0.0001632997705838,-2.6492821013849066e-05,2.3045511509409706e-05,5.5286304400999696e-06,7.07918937752304e-05,0.0023248275272307,0.0,0.0,[],0,,True,STRANGLE,2025-06-09T09:15:00+05:30,2025-06-17T00:00:00,8.0,3435.0,3435.0,,,3.6166105058321194e-06,HOLD
2025-06-10,1,False,,,25153.9,25091.5,0.0240459729902718,0.7634498566384554,-0.0774598819881705,0.3364233294708381,0.3063583815028902,25150,24850,-0.0001673593484142,-0.0004461671453668,-0.0003705061193268,-0.0004581926348951,-0.0006445009404744,-0.0008954280673269,0.0001376902571078,0.0035966219572776,0.0,0.0,[],0,,False,STRANGLE,2025-06-09T09:15:00+05:30,2025-06-17T00:00:00,7.0,,,target_hit,9885.0,3.6166105058321194e-06,HOLD
2025-06-11,2,True,OPENED,,25110.45,25126.8,0.0218076537855753,0.3298026461571257,-0.0964033529777012,0.073061952643529,-0.1550068587105624,25000,25000,-4.576577078518884e-05,-0.0001830379525216,-8.754825102474939e-05,-0.0003086529573523,-0.0004950664194541,-0.0007554647541787,8.787389872598516e-05,0.0044348491516889,0.0,0.0,[],0,,True,STRANGLE,2025-06-11T09:15:00+05:30,2025-06-24T00:00:00,13.0,1930.0000000000073,1930.0000000000073,,,3.6166105058321194e-06,HOLD
2025-06-12,3,False,,,25129.4,24856.0,0.020925688635622,0.3035045612709827,-0.0605955138418978,0.034846547314578,-0.175,25150,25150,-4.224153710918888e-05,-0.0001830208905273,-0.00059909371997,-0.0006713919199265,-0.0010823970003721,-0.0017194268220006,0.0002765415212406,0.0143259196335358,0.0,0.0,[],0,,False,STRANGLE,2025-06-11T09:15:00+05:30,2025-06-24T00:00:00,12.0,,,hard_exit,1455.0000000000073,3.6166105058321194e-06,HOLD
2025-06-13,4,False,,,24539.9,24735.55,0.0244397898931943,1.0,-0.0336865171907806,-0.7039426523297491,-0.0448717948717948,24850,24850,-0.0001091427243237,-0.0002970549127224,0.0002507142322787,0.0004119532754633,0.0008670482521347,0.0010685406083143,0.0002174784630236,0.0085049130519102,0.0,0.0,[],0,,False,,,,,,,,,,
2025-06-16,0,True,OPENED,,24767.55,24940.95,0.0197678010138265,0.3148709440885124,-0.0628127448384304,0.0430055955235811,-0.0070148090413094,24750,24850,0.0,-0.0002685623696019,0.0001263142699035,-0.0001924095929245,-0.0001556079342215,-5.979251656206557e-05,0.0001511275723197,0.0100286016439935,-8400.0,-1650.0,[],0,,True,STRANGLE,2025-06-16T09:15:00+05:30,2025-06-24T00:00:00,8.0,1520.0,1520.0,,,3.6166105058321194e-06,HOLD
2025-06-17,1,False,,,24927.0,24841.5,0.0184899907730573,0.905031339642228,-0.0582608967739055,-0.198991775006633,-0.1737089201877934,25150,24850,-0.0002213546907071,-0.0001509342832131,-0.0002374493910832,-0.0003596638919987,-0.0004493194142201,-0.0004647533141574,0.0003573020976432,0.0055441568954325,0.0,0.0,[],0,,True,STRANGLE,2025-06-16T09:15:00+05:30,2025-06-24T00:00:00,7.0,5260.0,5260.0,,,0.423388980787186,HOLD
2025-06-18,2,False,,,24791.35,24798.75,0.0172257662450814,0.912254905464348,-0.0350794877562482,-0.2175695730000153,-0.1866003663962313,25000,24500,-0.0002056132414927,-0.0001673191441323,-0.0002761473215724,-0.0003783787390631,-0.0002318829068539,1.1955749593597022e-06,0.0001422342503303,0.0077469969112232,0.0,0.0,[],0,,False,STRANGLE,2025-06-16T09:15:00+05:30,2025-06-24T00:00:00,6.0,,,target_hit,7725.0,3.6166105058321194e-06,HOLD
2025-06-19,3,True,,premium_lt_min,24783.9,24744.7,0.0157219001045033,0.4210256761951744,-0.1019347227038218,-0.1674653247525002,-0.0481710458526532,25000,24500,-0.00031713904224,-0.0008701357694442,-0.0014084166007521,-0.0013622743129284,-0.0019291620088572,-0.0022156613364847,0.0001727156884989,0.0045799131485946,0.0,0.0,[],0,,False,,,,,,,,,,
2025-06-20,4,False,,,24864.85,25079.75,0.0138830517779113,0.6754776263748048,-0.0632235331144401,0.2078706672516791,0.2799393431501656,24850,24850,-0.0007570098112456,-0.0012564064783583,-0.0016480137254863,-0.0012694090553627,-0.0005534234343581,0.0001989953804616,0.0004340896371462,0.0123958063938567,0.0,0.0,[],0,,False,,,,,,,,,,
2025-06-23,0,True,,premium_lt_min,24968.35,24958.9,0.012005198581404,0.6430741919912637,-0.0164638991492186,-0.3187182910547396,-0.2288909408022981,25050,24850,-3.004849827625833e-05,-0.0002583580843047,-0.000286388916148,-0.0004571292620521,-0.0008270658281431,-0.001060804635326,0.0001555648788469,0.0087649084285642,0.0,0.0,[],0,,False,,,,,,,,,,
2025-06-24,1,True,,premium_lt_min,25216.5,25071.55,0.009569131322745,0.2936829229919172,0.049038358334824,0.5410027421626028,0.4661909304373349,25000,25000,-4.1878385169447085e-05,-1.994288358120322e-06,8.576192489639922e-05,0.0005292880731039,0.0007825037896296,0.0002596354067362,0.000204920426796,0.0121808862597153,0.0,0.0,[],0,,False,,,,,,,,,,
2025-06-25,2,True,,premium_lt_min,25146.6,25236.35,0.0072574423580126,0.6288699492965472,-0.0218380291971722,0.2008996460199609,0.092272094066536,25250,24850,-0.0002535381446158,-0.0003089824771285,-0.0001881851424858,-0.0002484684669521,-0.0002597104803136,-0.0001867020225161,0.0001149526135506,0.0050611815097641,0.0,0.0,[],0,,False,,,,,,,,,,
2025-06-26,3,True,,premium_lt_min,25282.35,25530.4,0.0041254076460455,0.433713121171992,0.0831636357208769,0.258608071605672,0.3463124494174171,25500,25200,-0.0004228462249228,-0.0006263113393667,-0.0008766162612315,-0.0005424266409479,-0.0001189556715252,0.0007827951416959,0.0002217103933201,0.010924590010015,0.0,0.0,[],0,,False,,,,,,,,,,
2025-06-27,4,False,,,25616.2,25632.45,0.0299146633770816,0.4196328068349031,-0.1857822658672531,0.1731669266770671,0.2110817941952506,25500,25500,-0.0001111748253384,-0.0003217540862768,-0.0003841309086938,-0.0002306043820716,-8.22549370783508e-05,7.616996635671349e-05,0.0001516223941568,0.0045636908776868,0.0,0.0,[],0,,False,,,,,,,,,,
2025-06-30,0,True,OPENED,,25630.15,25507.45,0.0287844589282544,0.6462710073719724,-0.1261910268207896,-0.0556579432362698,-0.3296703296703296,25850,25550,-8.232211073888607e-05,-0.00041930939351,-0.0005857599598784,-0.0003275515947206,-0.0001442452105183,-5.022431528582026e-05,0.00016767377154,0.0065311183419147,0.0,0.0,[],0,,True,STRANGLE,2025-06-30T09:15:00+05:30,2025-07-08T00:00:00,8.0,1410.0,1410.0,,,3.6166105058321194e-06,HOLD
2025-07-01,1,False,,,25521.45,25533.0,0.0283526210305448,0.3507770440976285,-0.1796375594582205,0.0015171358549773,0.1087786259541984,25500,25500,4.5041781147947546e-05,-0.0002349348055914,-0.0001938291836267,-0.0002560460918831,-0.0002113404889736,-0.000138195525661,0.0002597432225227,0.0032610394685424,0.0,0.0,[],0,,True,STRANGLE,2025-06-30T09:15:00+05:30,2025-07-08T00:00:00,7.0,3920.0,3920.0,,,3.6166105058321194e-06,HOLD
2025-07-02,2,False,,,25599.3,25442.85,0.0269714406253296,0.0,-0.1896366069563737,0.0771965464702894,-0.3056300268096514,25500,25500,-0.0001886225250662,-0.000249516684218,-0.0001120032068286,-0.0001859822458685,0.0001819821106121,0.0003930717943423,0.000137717590086,0.0085483606365277,0.0,0.0,[],0,,True,STRANGLE,2025-06-30T09:15:00+05:30,2025-07-08T00:00:00,6.0,5059.999999999985,5059.999999999985,,,3.6166105058321194e-06,HOLD
2025-07-03,3,False,,,25486.2,25397.4,0.0262377286531534,0.1689299299572944,-0.1854306081957066,0.0035573906248177,-0.0464432686654908,25500,25500,9.844496335875697e-05,0.0002658458920901,-4.921521419443131e-05,-0.0001879404852338,-0.0006409877178412,-0.0015260050855269,0.0002992310540664,0.0074624094317974,0.0,0.0,[],0,,False,STRANGLE,2025-06-30T09:15:00+05:30,2025-07-08T00:00:00,5.0,,,target_hit,7375.0,3.6166105058321134e-06,HOLD
2025-07-04,4,False,,,25436.9,25467.8,0.0259878365681352,0.5093522425796342,-0.1777551457668382,-0.1267713519724243,-0.5064935064935064,25550,25550,2.748644329342298e-05,0.0001079911486527,0.0001256646481782,0.0002354086621416,0.0007289921790808,0.0015281809299686,0.0001196717227607,0.0051495489482002,0.0,0.0,[],0,,False,,,,,,,,,,
2025-07-07,0,True,,iv_rank_band,25424.65,25454.95,0.0247633694072484,0.0,-0.1720695098473879,-0.1833124105917729,0.0792227204783258,25500,25500,-0.00032792293222,-0.0006046245929088,-0.0003161449946981,-0.0002204035937408,2.0415794261607815e-05,0.0001559523305775,0.0001282652923403,0.0026385690128024,0.0,0.0,[],0,,False,,,,,,,,,,
2025-07-08,1,True,,prev_range_band,25449.8,25523.1,0.0243872250469551,0.6758729351969522,-0.1498200859322745,0.0113184460079535,0.7215189873417721,25550,25250,-3.721979858217761e-05,-0.0002957229839429,9.796007930851224e-05,2.172367342372855e-05,0.0006816014808311,0.0012987425143406,0.000322471759981,0.0044216435438915,0.0,0.0,[],0,,False,,,,,,,,,,
2025-07-09,2,True,OPENED,,25504.3,25464.65,0.0227196982469622,0.6497055648981411,-0.1200322028924084,0.017450437989857,0.0489311163895486,25500,25500,-0.0004121663660469,-0.0004808277302184,-0.0003886231552666,-0.0003657378384871,-0.0004528604604312,-0.0008545241116489,0.0001314523004497,0.0046974545668066,-3664800.0,-3418875.0,[],0,,True,STRANGLE,2025-07-09T09:15:00+05:30,2025-07-22T00:00:00,13.0,2815.0000000000146,2815.0000000000146,,,3.6166105058321194e-06,HOLD
2025-07-10,3,False,,,25483.0,25348.15,0.0212847780873523,0.5903220092115101,-0.1530342347538334,0.0324004372305978,0.2468389224848818,25500,25500,-0.0002662207305096,-0.000167636989003,-0.0001104495097816,-0.000416363851591,-0.0008495890076443,-0.00118862294197,0.0002445705761378,0.0059062645229984,0.0,0.0,[],0,,False,STRANGLE,2025-07-09T09:15:00+05:30,2025-07-22T00:00:00,12.0,,,hard_exit,4960.000000000015,3.6166105058321194e-06,HOLD
2025-07-11,4,False,,,25263.05,25140.55,0.0208704016340069,0.6763284029127664,-0.1437432414281494,-0.7260656883298393,-0.2611464968152866,25550,25250,0.0002009110620437,0.0002606031670246,1.789969013654691e-05,-0.0001667684144194,-0.0004713190522432,-0.0006556309766035,0.0001247516874036,0.0073636132059264,0.0,0.0,[],0,,False,,,,,,,,,,
2025-07-14,0,True,OPENED,,25119.45,25087.1,0.0199765520343797,0.0972526578020546,-0.1404548253748161,-0.3562641532529531,-0.1328976034858388,25000,25000,0.0001076366187748,-0.000169381081528,3.986128273458789e-06,0.0001200769190771,0.0004641302049116,0.0008577221154551,0.0001686355419568,0.0048676520046725,0.0,0.0,[],0,,True,STRANGLE,2025-07-14T09:15:00+05:30,2025-07-22T00:00:00,8.0,2680.0,2680.0,,,3.6166105058321194e-06,HOLD
2025-07-15,1,False,,,25150.45,25219.65,0.0184807826500122,0.6680708878835717,-0.1193183271778903,-0.0276788161140038,0.5,25250,25250,8.922410716416529e-05,-8.722595685872747e-05,-4.757968109703192e-05,0.0004773214400455,0.0010097271379392,0.0011841215150814,0.0001284790341992,0.0057427205717761,0.0,0.0,[],0,,False,STRANGLE,2025-07-14T09:15:00+05:30,2025-07-22T00:00:00,7.0,,,target_hit,6445.0,3.6166105058321194e-06,HOLD
2025-07-16,2,True,OPENED,,25168.75,25198.55,0.0170568661534641,0.9142270822437144,-0.126119702830865,-0.1734983243103892,0.0458715596330275,25250,25250,-3.9683248311939145e-05,-0.0001706156248201,0.0001051758421011,-0.0003000760773497,-0.0005955656961228,-0.0006871809186556,0.0001207699982322,0.0052328447628985,0.0,0.0,[],0,,True,STRANGLE,2025-07-16T09:15:00+05:30,2025-07-29T00:00:00,13.0,2700.0,2700.0,,,3.6166105058321194e-06,HOLD
2025-07-17,3,False,,,25219.95,25109.5,0.0158148608542047,0.2477403255721575,-0.1682388036812803,-0.0018290760012614,0.0113162596783799,25500,25000,-8.362669045380855e-05,-0.0001095083076984,1.1947811957346843e-05,-0.0001387762288251,-0.0004238942968902,-0.0009273623387115,0.0001162549967723,0.0049170093643164,0.0,0.0,[],0,,False,STRANGLE,2025-07-16T09:15:00+05:30,2025-07-29T00:00:00,12.0,,,hard_exit,3675.0,3.6166105058321194e-06,HOLD
2025-07-18,4,False,,,25115.85,24967.45,0.0152752146552873,0.0,-0.1200903092420665,-0.1842591277170052,-0.2,25000,25000,-0.0001862078079135,-0.0003963591013457,-0.0003003009015033,-0.000135052075832,-0.0001177945525294,-2.9131561295968817e-05,0.0001187645581166,0.0078177724425013,0.0,0.0,[],0,,False,,,,,,,,,,
2025-07-21,0,True,,premium_lt_min,24961.1,25093.3,0.0145846937835271,0.698951434878587,-0.0933511893110602,-0.1169244110420581,-0.3953013278855976,25250,25250,-0.00015937969423,-0.0003426035479386,-0.0002251090185048,1.975954630401962e-05,0.0007578155515665,0.0013624789227733,0.0001579068088763,0.0088018702978696,0.0,0.0,[],0,,False,,,,,,,,,,
2025-07-22,1,True,,premium_lt_min,25150.95,25064.9,0.0126158256447569,0.5146062491069369,-0.1103818159056262,0.1903131735767719,0.2632807939287799,25250,24950,0.0001296802086054,-1.7953070673093485e-05,-8.377548170901417e-05,4.700083310591605e-05,-2.0918050177587527e-05,-0.0002363005096571,0.0001044970366736,0.0048824399084318,0.0,0.0,[],0,,False,,,,,,,,,,
2025-07-23,2,True,,premium_lt_min,25135.2,25209.2,0.0110800789331296,0.1667265432347142,-0.1387015935642382,0.2883435582822086,0.3397780164697458,25250,24950,-0.0001289045689728,-0.0003529211161823,-0.0004856976898631,-0.0004390172340102,-0.000314229575548,8.538093802867944e-05,0.0001340800764453,0.0057329245841995,0.0,0.0,[],0,,False,,,,,,,,,,
2025-07-24,3,True,,premium_lt_min,25219.5,25051.9,0.0101270842007176,0.2688191664553739,-0.0784871140215351,0.0016358245578161,-0.142888188634141,25500,25000,-0.0001337045130261,-0.0001556525834336,-0.0002175010525852,-0.0002726770100567,-0.0004799269407897,-0.0006770325277401,9.493981172038362e-05,0.0079357841815616,0.0,0.0,[],0,,False,,,,,,,,,,
2025-07-25,4,False,,,24954.55,24832.2,0.0099040054819662,0.2989673035161385,-0.1075859298275034,-0.469983257593877,-0.3002524127691166,25250,25150,0.0001087416178335,-0.0001288483374538,-0.0002657133194839,-0.0001684212417507,-0.0001985090312001,-0.0003406361246041,0.0001179352619678,0.00716862371628,0.0,0.0,[],0,,False,,,,,,,,,,
2025-07-28,0,True,,premium_lt_min,24755.05,24673.95,0.0095010916964417,0.2300782373964966,-0.045663695410137,-0.5263307175947811,-0.5132251611469215,24950,24850,-0.0003646241636433,-0.0001661395450612,-8.915491273964182e-05,-0.0002527877878539,-0.0003672104275461,-0.0006130657170115,0.0001460160224184,0.0092855678845141,-3968175.0,-2927850.0,[],0,,False,,,,,,,,,,
2025-07-29,1,True,,premium_lt_min,24633.65,24830.4,0.0084477939728785,1.0,0.0773166754039926,-0.2664138512219413,-0.2180133791968261,24850,24650,0.0001611188090098,-0.0001932740626208,-0.0003965338513097,0.0001140372312948,0.0006238150148269,0.0012849944935038,0.0002064658466395,0.0091911135797848,0.0,0.0,[],0,,False,,,,,,,,,,
2025-07-30,2,True,,premium_lt_min,24833.05,24844.55,0.0060161760234848,0.149939308955158,-0.1229390018195834,0.21730163054053,0.0300270815575671,24850,24650,-0.0001167121777084,-0.0001448800011268,-6.037176935569377e-05,-0.0002891949997546,-0.0005275815265629,-0.0006326013227466,9.937759762549676e-05,0.0050001405662006,0.0,0.0,[],0,,False,,,,,,,,,,
2025-07-31,3,True,,premium_lt_min,24699.1,24765.6,0.0053139588082156,0.2651725713016293,-0.1212397128053853,-0.3552807508012769,-0.1934119468650572,25000,24800,0.0004463825842118,0.0004281963239749,0.0004160725178041,4.315335102841435e-05,-0.0012766007741622,-0.0025781138619548,0.0002169248824623,0.0119445034444895,0.0,0.0,[],0,,False,,,,,,,,,,
2025-08-01,4,False,,,24723.55,24572.15,0.0243249856917797,0.2812499999999998,-0.218369259606373,-0.4080447708989157,-0.1773642233194075,25000,25000,0.0003541847745329,0.0009797092239318,0.0004743388774659,0.0004135766554316,-0.0004247107701585,-0.0013754220647289,0.0002267533127911,0.0097209023612229,0.0,0.0,[],0,,False,,,,,,,,,,
2025-08-04,0,True,OPENED,,24613.85,24726.9,0.0238402362897311,0.5624999999999994,-0.1563896336014298,-0.2394563378638511,0.0342261904761904,24800,24500,-0.0001213106401563,-2.0220852147145862e-06,-0.0001354616309984,5.97651474959036e-05,0.0001948732217581,0.0004069318020591,0.0001267721403337,0.0068899707257111,0.0,0.0,[],0,,True,STRANGLE,2025-08-04T09:15:00+05:30,2025-08-12T00:00:00,8.0,3375.0,3375.0,,,3.6166105058321194e-06,HOLD
2025-08-05,1,False,,,24714.6,24649.5,0.0223511608522897,0.5784313725490197,-0.1913897987833411,-0.1367946169139012,-0.1218390804597701,25000,25000,-0.0001074956951017,-0.00028390079695,-0.0003366074832303,-0.0001733765726925,0.000319588376285,0.0006754506199758,0.0002417426101662,0.0047825981403703,0.0,0.0,[],0,,False,STRANGLE,2025-08-04T09:15:00+05:30,2025-08-12T00:00:00,7.0,,,target_hit,6419.999999999993,3.6166105058321194e-06,HOLD
2025-08-06,2,True,OPENED,,24643.7,24569.6,0.0212184047038391,0.2528735632183918,-0.1643507426928605,-0.0239021678710394,-0.0344827586206896,24950,24650,-0.0001810853318846,-0.0002319402001196,-0.0004841038992738,-0.0002345222171232,-0.0002428828849841,-0.0004284456708062,0.0001409936645703,0.0051883092799802,0.0,0.0,[],0,,True,STRANGLE,2025-08-06T09:15:00+05:30,2025-08-19T00:00:00,13.0,-1030.0000000000073,0.0,,,3.6166105058321194e-06,HOLD
2025-08-07,3,False,,,24501.7,24626.65,0.0209903802593289,0.5068493150684917,-0.1520606347702511,-0.5670494225087295,-0.4532005689900427,24800,24500,5.888277049526103e-05,-9.338603553943337e-05,-0.0001055655369123,0.0006962862336336,0.0023119085059248,0.004212617175616,0.0002217479448977,0.0115139925865478,0.0,0.0,[],0,,False,STRANGLE,2025-08-06T09:15:00+05:30,2025-08-19T00:00:00,12.0,,,hard_exit,3880.0,3.6166105058321194e-06,HOLD
2025-08-08,4,False,,,24558.75,24350.85,0.0198727541100422,0.4196428571428573,-0.1084928816887579,-0.2799511002444987,-0.4029850746268656,24650,24550,3.696106152162315e-05,9.035408533941693e-05,0.0001314295219454,-0.0002294874967061,-0.0010392783880489,-0.001813366312897,0.0003181403697116,0.0099408996432826,0.0,0.0,[],0,,False,,,,,,,,,,
2025-08-11,0,True,OPENED,,24360.65,24562.15,0.0201780330163604,0.7536945812807884,-0.1152482269503545,-0.4066390041493776,-0.2886297376093295,24650,24450,0.0004806448787899,-0.0002055586310202,-0.0005472908087695,-0.0004408030003325,-0.0003857156056082,0.0002867847396019,0.0002023618302509,0.0098740840862204,0.0,0.0,[],0,,True,STRANGLE,2025-08-11T09:15:00+05:30,2025-08-19T00:00:00,8.0,3900.0000000000073,3900.0000000000073,,,3.6166105058321194e-06,HOLD
2025-08-12,1,False,,,24543.95,24485.85,0.0182835281199643,0.6999999999999998,-0.1064836725035494,-0.1601752677702044,-0.036144578313253,24750,24450,0.0001838133926437,6.534813196235056e-05,-0.000324571932489,-0.0001199210233141,-0.0004929346704947,-0.0012541846144497,0.0001911644488076,0.009201447937418,0.0,0.0,[],0,,True,STRANGLE,2025-08-11T09:15:00+05:30,2025-08-19T00:00:00,7.0,5515.0,5515.0,,,3.6166105058321194e-06,HOLD
2025-08-13,2,False,,,24582.3,24630.4,0.0171098717369814,0.1417322834645667,-0.0966796875,0.1054163100623548,0.0695596681557115,24500,24500,0.0002924071607264,0.0004142939537452,0.0005727911993274,0.0004045523692506,0.0001799665318296,6.829623520798525e-05,0.0001256125626001,0.0045663767058011,-1422600.0,-1344450.0,[],0,,False,STRANGLE,2025-08-11T09:15:00+05:30,2025-08-19T00:00:00,6.0,,,target_hit,7720.0,3.6166105058321194e-06,HOLD
2025-08-14,3,True,OPENED,,24645.05,24616.05,0.0167619866869817,0.7619047619047613,-0.0715667311411992,-0.0751858992013219,0.2444444444444444,24650,24650,8.734901823759245e-05,-0.0002152603330036,-0.0004020149476468,-0.0003595742452688,-0.000587941280359,-0.0007287667952222,0.0001231795044931,0.0026123153747627,0.0,0.0,[],0,,False,STRANGLE,2025-08-14T09:15:00+05:30,2025-08-26T00:00:00,12.0,,,hard_exit,-65.0,3.6166105058321194e-06,HOLD
2025-08-18,0,True,,prev_range_band,24919.4,24884.05,0.0160657961267125,0.7696969696969693,-0.0326741186586414,0.2826180126125023,0.1818235259537946,25000,25000,8.23888754923896e-05,0.0003678406747362,0.0004362124696459,0.0001814031371874,-0.0002830767200146,-0.0007598220065958,0.0001463239916205,0.0060976828405488,0.0,0.0,[],0,,False,,,,,,,,,,
2025-08-19,1,True,,premium_lt_min,24900.65,24989.7,0.0136341822402226,0.7931034482758619,-0.0614793467819404,-0.0335410236999941,-0.0343386085398626,25000,25000,7.803823873708815e-05,-1.200480192076192e-05,-0.0001240357222879,0.0002037271089757,0.0004467626601379,0.0006192675872994,9.390423022370128e-05,0.0052245475757739,0.0,0.0,[],0,,False,,,,,,,,,,
2025-08-20,2,True,,premium_lt_min,24959.3,25047.15,0.0120335906856362,0.5511811023622046,-0.1112260734609415,-0.0384022604675057,0.0033589251439539,24950,24950,6.188711789700818e-05,1.996239085588769e-06,-3.193874149376441e-05,-4.02534169719772e-05,-0.0003277874228611,-0.0004277373658873,8.697059057738493e-05,0.0060040066578293,0.0,0.0,[],0,,False,,,,,,,,,,
2025-08-21,3,True,,premium_lt_min,25095.4,25076.95,0.0107310503120093,0.5642857142857145,-0.1046070460704606,0.226766145954768,0.1623328128182497,25000,25000,-5.383140005499332e-05,6.181357027212897e-05,-7.576104964934771e-05,-0.0001574700574652,-0.0005429383086145,-0.0008838024311441,0.0001588448671955,0.0035868804479226,0.0,0.0,[],0,,False,,,,,,,,,,
2025-08-22,4,False,,,25052.2,24869.45,0.00913492627394,0.120805369127517,-0.1493158834027364,-0.2030482358195623,-0.1379452549100469,25150,24950,0.0001930451464227,0.0001447768726989,0.00013874366605,-3.436754757832611e-05,-0.0003760857899953,-0.0008883384495254,9.902979864848592e-05,0.0074863684626499,0.0,0.0,[],0,,False,,,,,,,,,,
2025-08-25,0,True,,premium_lt_min,24933.8,24978.55,0.0079570703222132,0.9891891891891894,-0.0773839241138292,0.3436988165816974,0.1212073737531986,25050,24850,-7.405806152027683e-05,0.0002322531559399,0.0001581606912623,0.0003014810834026,0.0002588069359728,7.785060480238522e-05,0.0001163942910499,0.0046653221051115,0.0,0.0,[],0,,False,,,,,,,,,,
2025-08-26,1,True,,premium_lt_min,24910.45,24710.7,0.0055759731357723,0.2830687830687832,-0.110018438844499,-0.3235682794922764,-0.4279563019839034,25000,25000,0.0004372487338004,0.000386621675509,0.0006033414588715,0.0001600754970333,-0.0006476913720695,-0.0015242001423931,0.0002357294675359,0.0086911316335112,0.0,0.0,[],0,,False,,,,,,,,,,
2025-08-28,3,True,,premium_lt_min,24615.5,24533.1,0.0046312282911173,0.7931034482758621,-0.1330014224751067,-0.636191714437681,-0.6055917964804715,24800,24500,0.0005811854960571,0.0007893529141806,0.0008505951106079,0.0009850853145648,0.0007861847576754,0.0002040520788633,0.0003190535555954,0.0076855898735817,-9225900.0,-12174600.0,[],0,,False,,,,,,,,,,
2025-08-29,4,False,,,24542.1,24433.65,0.0272939153536168,1.0,-0.1135135135135134,-0.2283798093893399,0.5522388059701493,24550,24550,0.0003602888042302,0.0007085416124852,0.0008889089155106,0.0004526449298356,-0.0002448777773427,-0.0011184599287365,0.0002520344893717,0.0066847096170282,-137700.0,-766125.0,[],0,,False,,,,,,,,,,
2025-09-01,0,True,OPENED,,24512.7,24624.3,0.0254153969167003,0.990196078431371,-0.1030975496994914,-0.3612989323843416,-0.0235033259423503,24500,24500,9.544329348409876e-05,-3.045679095070586e-05,-9.542507811666212e-05,-3.802134763276583e-05,9.112861593894474e-05,0.0004187447053431,0.000111941940408,0.0051639618792437,0.0,0.0,[],0,,True,STRANGLE,2025-09-01T09:15:00+05:30,2025-09-09T00:00:00,8.0,2935.0,2935.0,,,3.6166105058321194e-06,HOLD
