timestamp,spot,atm_call_strike,atm_put_strike,atm_call_ltp,atm_put_ltp,atm_call_delta,atm_put_delta,atm_call_iv,iv_rank,combined_premium_pct,raw_call,raw_put
2025-11-13T14:45:17.731801+05:30,5100.0,5100.0,5100.0,37.5,213.3,0.26054,-0.77299,,,0.049176470588235294,"{""greeks"": {""delta"": 0.26054, ""theta"": -3.56957, ""gamma"": 0.00133, ""vega"": 2.92784}, ""implied_volatility"": 27.06655360968691, ""last_price"": 37.5, ""oi"": 111875, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 38.3, ""top_ask_quantity"": 125, ""top_bid_price"": 38.1, ""top_bid_quantity"": 250, ""volume"": 133875}","{""greeks"": {""delta"": -0.77299, ""theta"": -1.76296, ""gamma"": 0.00129, ""vega"": 2.70935}, ""implied_volatility"": 25.925822362194168, ""last_price"": 213.3, ""oi"": 51125, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 199.8, ""top_ask_quantity"": 250, ""top_bid_price"": 195.6, ""top_bid_quantity"": 125, ""volume"": 2875}"
2025-11-13T14:46:17.781642+05:30,5100.0,5100.0,5100.0,37.5,213.3,0.26054,-0.77299,,,0.049176470588235294,"{""greeks"": {""delta"": 0.26054, ""theta"": -3.56957, ""gamma"": 0.00133, ""vega"": 2.92784}, ""implied_volatility"": 27.06655360968691, ""last_price"": 37.5, ""oi"": 111875, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 38.3, ""top_ask_quantity"": 125, ""top_bid_price"": 38.1, ""top_bid_quantity"": 250, ""volume"": 133875}","{""greeks"": {""delta"": -0.77299, ""theta"": -1.76296, ""gamma"": 0.00129, ""vega"": 2.70935}, ""implied_volatility"": 25.925822362194168, ""last_price"": 213.3, ""oi"": 51125, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 199.8, ""top_ask_quantity"": 250, ""top_bid_price"": 195.6, ""top_bid_quantity"": 125, ""volume"": 2875}"
2025-11-13T14:47:17.850615+05:30,5100.0,5100.0,5100.0,37.5,213.3,0.26054,-0.77299,,,0.049176470588235294,"{""greeks"": {""delta"": 0.26054, ""theta"": -3.56957, ""gamma"": 0.00133, ""vega"": 2.92784}, ""implied_volatility"": 27.06655360968691, ""last_price"": 37.5, ""oi"": 111875, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 38.3, ""top_ask_quantity"": 125, ""top_bid_price"": 38.1, ""top_bid_quantity"": 250, ""volume"": 133875}","{""greeks"": {""delta"": -0.77299, ""theta"": -1.76296, ""gamma"": 0.00129, ""vega"": 2.70935}, ""implied_volatility"": 25.925822362194168, ""last_price"": 213.3, ""oi"": 51125, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 199.8, ""top_ask_quantity"": 250, ""top_bid_price"": 195.6, ""top_bid_quantity"": 125, ""volume"": 2875}"
2025-11-13T14:48:17.913071+05:30,5100.0,5100.0,5100.0,37.5,213.3,0.26054,-0.77299,,,0.049176470588235294,"{""greeks"": {""delta"": 0.26054, ""theta"": -3.56957, ""gamma"": 0.00133, ""vega"": 2.92784}, ""implied_volatility"": 27.06655360968691, ""last_price"": 37.5, ""oi"": 111875, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 38.3, ""top_ask_quantity"": 125, ""top_bid_price"": 38.1, ""top_bid_quantity"": 250, ""volume"": 133875}","{""greeks"": {""delta"": -0.77299, ""theta"": -1.76296, ""gamma"": 0.00129, ""vega"": 2.70935}, ""implied_volatility"": 25.925822362194168, ""last_price"": 213.3, ""oi"": 51125, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 199.8, ""top_ask_quantity"": 250, ""top_bid_price"": 195.6, ""top_bid_quantity"": 125, ""volume"": 2875}"
2025-11-13T14:49:17.931308+05:30,5100.0,5100.0,5100.0,37.5,213.3,0.26054,-0.77299,,,0.049176470588235294,"{""greeks"": {""delta"": 0.26054, ""theta"": -3.56957, ""gamma"": 0.00133, ""vega"": 2.92784}, ""implied_volatility"": 27.06655360968691, ""last_price"": 37.5, ""oi"": 111875, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 38.3, ""top_ask_quantity"": 125, ""top_bid_price"": 38.1, ""top_bid_quantity"": 250, ""volume"": 133875}","{""greeks"": {""delta"": -0.77299, ""theta"": -1.76296, ""gamma"": 0.00129, ""vega"": 2.70935}, ""implied_volatility"": 25.925822362194168, ""last_price"": 213.3, ""oi"": 51125, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 199.8, ""top_ask_quantity"": 250, ""top_bid_price"": 195.6, ""top_bid_quantity"": 125, ""volume"": 2875}"
2025-11-13T14:50:17.948273+05:30,5100.0,5100.0,5100.0,37.5,213.3,0.26054,-0.77299,,,0.049176470588235294,"{""greeks"": {""delta"": 0.26054, ""theta"": -3.56957, ""gamma"": 0.00133, ""vega"": 2.92784}, ""implied_volatility"": 27.06655360968691, ""last_price"": 37.5, ""oi"": 111875, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 38.3, ""top_ask_quantity"": 125, ""top_bid_price"": 38.1, ""top_bid_quantity"": 250, ""volume"": 133875}","{""greeks"": {""delta"": -0.77299, ""theta"": -1.76296, ""gamma"": 0.00129, ""vega"": 2.70935}, ""implied_volatility"": 25.925822362194168, ""last_price"": 213.3, ""oi"": 51125, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 199.8, ""top_ask_quantity"": 250, ""top_bid_price"": 195.6, ""top_bid_quantity"": 125, ""volume"": 2875}"
2025-11-13T14:51:17.985493+05:30,5100.0,5100.0,5100.0,37.5,213.3,0.26054,-0.77299,,,0.049176470588235294,"{""greeks"": {""delta"": 0.26054, ""theta"": -3.56957, ""gamma"": 0.00133, ""vega"": 2.92784}, ""implied_volatility"": 27.06655360968691, ""last_price"": 37.5, ""oi"": 111875, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 38.3, ""top_ask_quantity"": 125, ""top_bid_price"": 38.1, ""top_bid_quantity"": 250, ""volume"": 133875}","{""greeks"": {""delta"": -0.77299, ""theta"": -1.76296, ""gamma"": 0.00129, ""vega"": 2.70935}, ""implied_volatility"": 25.925822362194168, ""last_price"": 213.3, ""oi"": 51125, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 199.8, ""top_ask_quantity"": 250, ""top_bid_price"": 195.6, ""top_bid_quantity"": 125, ""volume"": 2875}"
2025-11-13T14:52:18.064873+05:30,5100.0,5100.0,5100.0,37.5,213.3,0.26054,-0.77299,,,0.049176470588235294,"{""greeks"": {""delta"": 0.26054, ""theta"": -3.56957, ""gamma"": 0.00133, ""vega"": 2.92784}, ""implied_volatility"": 27.06655360968691, ""last_price"": 37.5, ""oi"": 111875, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 38.3, ""top_ask_quantity"": 125, ""top_bid_price"": 38.1, ""top_bid_quantity"": 250, ""volume"": 133875}","{""greeks"": {""delta"": -0.77299, ""theta"": -1.76296, ""gamma"": 0.00129, ""vega"": 2.70935}, ""implied_volatility"": 25.925822362194168, ""last_price"": 213.3, ""oi"": 51125, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 199.8, ""top_ask_quantity"": 250, ""top_bid_price"": 195.6, ""top_bid_quantity"": 125, ""volume"": 2875}"
2025-11-13T14:53:18.086455+05:30,5100.0,5100.0,5100.0,37.5,213.3,0.26054,-0.77299,,,0.049176470588235294,"{""greeks"": {""delta"": 0.26054, ""theta"": -3.56957, ""gamma"": 0.00133, ""vega"": 2.92784}, ""implied_volatility"": 27.06655360968691, ""last_price"": 37.5, ""oi"": 111875, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 38.3, ""top_ask_quantity"": 125, ""top_bid_price"": 38.1, ""top_bid_quantity"": 250, ""volume"": 133875}","{""greeks"": {""delta"": -0.77299, ""theta"": -1.76296, ""gamma"": 0.00129, ""vega"": 2.70935}, ""implied_volatility"": 25.925822362194168, ""last_price"": 213.3, ""oi"": 51125, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 199.8, ""top_ask_quantity"": 250, ""top_bid_price"": 195.6, ""top_bid_quantity"": 125, ""volume"": 2875}"
2025-11-13T14:54:18.109465+05:30,5100.0,5100.0,5100.0,37.5,213.3,0.26054,-0.77299,,,0.049176470588235294,"{""greeks"": {""delta"": 0.26054, ""theta"": -3.56957, ""gamma"": 0.00133, ""vega"": 2.92784}, ""implied_volatility"": 27.06655360968691, ""last_price"": 37.5, ""oi"": 111875, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 38.3, ""top_ask_quantity"": 125, ""top_bid_price"": 38.1, ""top_bid_quantity"": 250, ""volume"": 133875}","{""greeks"": {""delta"": -0.77299, ""theta"": -1.76296, ""gamma"": 0.00129, ""vega"": 2.70935}, ""implied_volatility"": 25.925822362194168, ""last_price"": 213.3, ""oi"": 51125, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 199.8, ""top_ask_quantity"": 250, ""top_bid_price"": 195.6, ""top_bid_quantity"": 125, ""volume"": 2875}"
2025-11-13T14:55:18.126852+05:30,5100.0,5100.0,5100.0,37.5,213.3,0.26054,-0.77299,,,0.049176470588235294,"{""greeks"": {""delta"": 0.26054, ""theta"": -3.56957, ""gamma"": 0.00133, ""vega"": 2.92784}, ""implied_volatility"": 27.06655360968691, ""last_price"": 37.5, ""oi"": 111875, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 38.3, ""top_ask_quantity"": 125, ""top_bid_price"": 38.1, ""top_bid_quantity"": 250, ""volume"": 133875}","{""greeks"": {""delta"": -0.77299, ""theta"": -1.76296, ""gamma"": 0.00129, ""vega"": 2.70935}, ""implied_volatility"": 25.925822362194168, ""last_price"": 213.3, ""oi"": 51125, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 199.8, ""top_ask_quantity"": 250, ""top_bid_price"": 195.6, ""top_bid_quantity"": 125, ""volume"": 2875}"
2025-11-13T14:56:18.148915+05:30,5100.0,5100.0,5100.0,37.5,213.3,0.26054,-0.77299,,,0.049176470588235294,"{""greeks"": {""delta"": 0.26054, ""theta"": -3.56957, ""gamma"": 0.00133, ""vega"": 2.92784}, ""implied_volatility"": 27.06655360968691, ""last_price"": 37.5, ""oi"": 111875, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 38.3, ""top_ask_quantity"": 125, ""top_bid_price"": 38.1, ""top_bid_quantity"": 250, ""volume"": 133875}","{""greeks"": {""delta"": -0.77299, ""theta"": -1.76296, ""gamma"": 0.00129, ""vega"": 2.70935}, ""implied_volatility"": 25.925822362194168, ""last_price"": 213.3, ""oi"": 51125, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 199.8, ""top_ask_quantity"": 250, ""top_bid_price"": 195.6, ""top_bid_quantity"": 125, ""volume"": 2875}"
2025-11-13T14:57:18.181724+05:30,5100.0,5100.0,5100.0,37.5,213.3,0.26054,-0.77299,,,0.049176470588235294,"{""greeks"": {""delta"": 0.26054, ""theta"": -3.56957, ""gamma"": 0.00133, ""vega"": 2.92784}, ""implied_volatility"": 27.06655360968691, ""last_price"": 37.5, ""oi"": 111875, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 38.3, ""top_ask_quantity"": 125, ""top_bid_price"": 38.1, ""top_bid_quantity"": 250, ""volume"": 133875}","{""greeks"": {""delta"": -0.77299, ""theta"": -1.76296, ""gamma"": 0.00129, ""vega"": 2.70935}, ""implied_volatility"": 25.925822362194168, ""last_price"": 213.3, ""oi"": 51125, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 199.8, ""top_ask_quantity"": 250, ""top_bid_price"": 195.6, ""top_bid_quantity"": 125, ""volume"": 2875}"
2025-11-13T14:58:18.201801+05:30,5100.0,5100.0,5100.0,37.5,213.3,0.26054,-0.77299,,,0.049176470588235294,"{""greeks"": {""delta"": 0.26054, ""theta"": -3.56957, ""gamma"": 0.00133, ""vega"": 2.92784}, ""implied_volatility"": 27.06655360968691, ""last_price"": 37.5, ""oi"": 111875, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 38.3, ""top_ask_quantity"": 125, ""top_bid_price"": 38.1, ""top_bid_quantity"": 250, ""volume"": 133875}","{""greeks"": {""delta"": -0.77299, ""theta"": -1.76296, ""gamma"": 0.00129, ""vega"": 2.70935}, ""implied_volatility"": 25.925822362194168, ""last_price"": 213.3, ""oi"": 51125, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 199.8, ""top_ask_quantity"": 250, ""top_bid_price"": 195.6, ""top_bid_quantity"": 125, ""volume"": 2875}"
2025-11-13T14:59:18.232652+05:30,5100.0,5100.0,5100.0,37.5,213.3,0.26054,-0.77299,,,0.049176470588235294,"{""greeks"": {""delta"": 0.26054, ""theta"": -3.56957, ""gamma"": 0.00133, ""vega"": 2.92784}, ""implied_volatility"": 27.06655360968691, ""last_price"": 37.5, ""oi"": 111875, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 38.3, ""top_ask_quantity"": 125, ""top_bid_price"": 38.1, ""top_bid_quantity"": 250, ""volume"": 133875}","{""greeks"": {""delta"": -0.77299, ""theta"": -1.76296, ""gamma"": 0.00129, ""vega"": 2.70935}, ""implied_volatility"": 25.925822362194168, ""last_price"": 213.3, ""oi"": 51125, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 199.8, ""top_ask_quantity"": 250, ""top_bid_price"": 195.6, ""top_bid_quantity"": 125, ""volume"": 2875}"
2025-11-13T15:00:18.294908+05:30,5100.0,5100.0,5100.0,37.5,213.3,0.26054,-0.77299,,,0.049176470588235294,"{""greeks"": {""delta"": 0.26054, ""theta"": -3.56957, ""gamma"": 0.00133, ""vega"": 2.92784}, ""implied_volatility"": 27.06655360968691, ""last_price"": 37.5, ""oi"": 111875, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 38.3, ""top_ask_quantity"": 125, ""top_bid_price"": 38.1, ""top_bid_quantity"": 250, ""volume"": 133875}","{""greeks"": {""delta"": -0.77299, ""theta"": -1.76296, ""gamma"": 0.00129, ""vega"": 2.70935}, ""implied_volatility"": 25.925822362194168, ""last_price"": 213.3, ""oi"": 51125, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 199.8, ""top_ask_quantity"": 250, ""top_bid_price"": 195.6, ""top_bid_quantity"": 125, ""volume"": 2875}"
2025-11-13T15:01:18.367580+05:30,5100.0,5100.0,5100.0,37.5,213.3,0.26054,-0.77299,,,0.049176470588235294,"{""greeks"": {""delta"": 0.26054, ""theta"": -3.56957, ""gamma"": 0.00133, ""vega"": 2.92784}, ""implied_volatility"": 27.06655360968691, ""last_price"": 37.5, ""oi"": 111875, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 38.3, ""top_ask_quantity"": 125, ""top_bid_price"": 38.1, ""top_bid_quantity"": 250, ""volume"": 133875}","{""greeks"": {""delta"": -0.77299, ""theta"": -1.76296, ""gamma"": 0.00129, ""vega"": 2.70935}, ""implied_volatility"": 25.925822362194168, ""last_price"": 213.3, ""oi"": 51125, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 199.8, ""top_ask_quantity"": 250, ""top_bid_price"": 195.6, ""top_bid_quantity"": 125, ""volume"": 2875}"
2025-11-13T15:02:18.431239+05:30,5100.0,5100.0,5100.0,37.5,213.3,0.26054,-0.77299,,,0.049176470588235294,"{""greeks"": {""delta"": 0.26054, ""theta"": -3.56957, ""gamma"": 0.00133, ""vega"": 2.92784}, ""implied_volatility"": 27.06655360968691, ""last_price"": 37.5, ""oi"": 111875, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 38.3, ""top_ask_quantity"": 125, ""top_bid_price"": 38.1, ""top_bid_quantity"": 250, ""volume"": 133875}","{""greeks"": {""delta"": -0.77299, ""theta"": -1.76296, ""gamma"": 0.00129, ""vega"": 2.70935}, ""implied_volatility"": 25.925822362194168, ""last_price"": 213.3, ""oi"": 51125, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 199.8, ""top_ask_quantity"": 250, ""top_bid_price"": 195.6, ""top_bid_quantity"": 125, ""volume"": 2875}"
2025-11-13T15:03:18.480240+05:30,5100.0,5100.0,5100.0,37.5,213.3,0.26054,-0.77299,,,0.049176470588235294,"{""greeks"": {""delta"": 0.26054, ""theta"": -3.56957, ""gamma"": 0.00133, ""vega"": 2.92784}, ""implied_volatility"": 27.06655360968691, ""last_price"": 37.5, ""oi"": 111875, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 38.3, ""top_ask_quantity"": 125, ""top_bid_price"": 38.1, ""top_bid_quantity"": 250, ""volume"": 133875}","{""greeks"": {""delta"": -0.77299, ""theta"": -1.76296, ""gamma"": 0.00129, ""vega"": 2.70935}, ""implied_volatility"": 25.925822362194168, ""last_price"": 213.3, ""oi"": 51125, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 199.8, ""top_ask_quantity"": 250, ""top_bid_price"": 195.6, ""top_bid_quantity"": 125, ""volume"": 2875}"
2025-11-13T15:04:18.497418+05:30,5100.0,5100.0,5100.0,37.5,213.3,0.26054,-0.77299,,,0.049176470588235294,"{""greeks"": {""delta"": 0.26054, ""theta"": -3.56957, ""gamma"": 0.00133, ""vega"": 2.92784}, ""implied_volatility"": 27.06655360968691, ""last_price"": 37.5, ""oi"": 111875, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 38.3, ""top_ask_quantity"": 125, ""top_bid_price"": 38.1, ""top_bid_quantity"": 250, ""volume"": 133875}","{""greeks"": {""delta"": -0.77299, ""theta"": -1.76296, ""gamma"": 0.00129, ""vega"": 2.70935}, ""implied_volatility"": 25.925822362194168, ""last_price"": 213.3, ""oi"": 51125, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 199.8, ""top_ask_quantity"": 250, ""top_bid_price"": 195.6, ""top_bid_quantity"": 125, ""volume"": 2875}"
2025-11-13T15:05:18.519406+05:30,5100.0,5100.0,5100.0,37.5,213.3,0.26054,-0.77299,,,0.049176470588235294,"{""greeks"": {""delta"": 0.26054, ""theta"": -3.56957, ""gamma"": 0.00133, ""vega"": 2.92784}, ""implied_volatility"": 27.06655360968691, ""last_price"": 37.5, ""oi"": 111875, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 38.3, ""top_ask_quantity"": 125, ""top_bid_price"": 38.1, ""top_bid_quantity"": 250, ""volume"": 133875}","{""greeks"": {""delta"": -0.77299, ""theta"": -1.76296, ""gamma"": 0.00129, ""vega"": 2.70935}, ""implied_volatility"": 25.925822362194168, ""last_price"": 213.3, ""oi"": 51125, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 199.8, ""top_ask_quantity"": 250, ""top_bid_price"": 195.6, ""top_bid_quantity"": 125, ""volume"": 2875}"
